"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","tweet_text","tweet_language","tweet_source","tweet_user","tweet_country","tweet_place","tweet_hashtag","tweet_followers_count","tweet_friends_count","tweet_urls_expanded_url","tweet_place_url","tweet_created_at","latitude","longitude","SEARCHSTRING","DATEOFENQUIRY"
"x1370272688","x1236062125510012932",2020-03-06 22:52:30,"CarolCherington","Irish Soda Bread for our Irish Dinner with kids and grands tomorrow ♡ 
#HuntCookRepeat #IrishSodaBread @ Baltimore, Maryland https://t.co/NbhnKmgPWO","Instagram",148,,,,FALSE,FALSE,0,0,,,"HuntCookRepeat IrishSodaBread",,"instagram.com/p/B9aN1cCJeM0/…","https://t.co/NbhnKmgPWO","https://www.instagram.com/p/B9aN1cCJeM0/?igshid=1e4xts6d80zun",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","39.2944 -76.614","-76.614 39.2944","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/CarolCherington/status/1236062125510012932","Carol Cherington","Baltimore MD","Huntress de Cuisine! Up your game to a new level of wild cuisine... Visit https://t.co/BPsxNvxM1g",,FALSE,133,390,6,1317,3029,2013-04-21 18:37:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1370272688/1451161583","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/3565307376/b8082351578e0ce0ee1a0e5e29503ec2_normal.jpeg",39.2944,-76.614,"Irish Soda Bread for our Irish Dinner with kids and grands tomorrow ♡ 
#HuntCookRepeat #IrishSodaBread @ Baltimore, Maryland https://t.co/NbhnKmgPWO","en","Instagram","Carol Cherington","US","Baltimore, MD","HuntCookRepeat IrishSodaBread",133,390,"https://twitter.com/CarolCherington/status/1236062125510012932","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:52:30,39.2944,-76.614,"baltimore","2020-03-07"
"x1460672432","x1236062046032183297",2020-03-06 22:52:11,"I_Am_Big_Lunch","Meh...at least I can tell you what NOT to do. https://t.co/9GqmCE80pY","Twitter for Android",45,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/ESdf4TvWsAACTlh.jpg","https://t.co/9GqmCE80pY","https://twitter.com/I_Am_Big_Lunch/status/1236062046032183297/photo/1","photo","http://pbs.twimg.com/media/ESdf4TvWsAACTlh.jpg","https://t.co/9GqmCE80pY","https://twitter.com/I_Am_Big_Lunch/status/1236062046032183297/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/I_Am_Big_Lunch/status/1236062046032183297","48hrs with Dick Nolte","Baltimore, MD","https://t.co/YYrEaKJuTd currently free
GET IT ON 'TIL I DIE!","https://t.co/YYrEaKJuTd",FALSE,124,851,1,2957,5490,2013-05-26 21:22:15,FALSE,"https://t.co/YYrEaKJuTd","http://onlyfans.com/Hey_Fat_Daddy",,"https://pbs.twimg.com/profile_banners/1460672432/1525301448","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1217444586366390272/E_E5EONq_normal.jpg",39.284713,-76.62048175,"Meh...at least I can tell you what NOT to do. https://t.co/9GqmCE80pY","en","Twitter for Android","48hrs with Dick Nolte","US","Baltimore, MD",,124,851,"https://twitter.com/I_Am_Big_Lunch/status/1236062046032183297","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:52:11,39.284713,-76.62048175,"baltimore","2020-03-07"
"x481581498","x1236061994484195331",2020-03-06 22:51:59,"youKENneverbeme","that’s why I’m never getting pregnant my nose gonna be huge","Twitter for iPhone",59,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/youKENneverbeme/status/1236061994484195331","Kenn❣️","myasia❤️","",,FALSE,1876,1088,6,71522,7553,2012-02-02 23:11:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/481581498/1576636170","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1229250670877925378/pvcS4L4o_normal.jpg",39.284713,-76.62048175,"that’s why I’m never getting pregnant my nose gonna be huge","en","Twitter for iPhone","Kenn❣️","US","Baltimore, MD",,1876,1088,"https://twitter.com/youKENneverbeme/status/1236061994484195331","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:51:59,39.284713,-76.62048175,"baltimore","2020-03-07"
"x481581498","x1236061324024651782",2020-03-06 22:49:19,"youKENneverbeme","my nose really be giving 8 months preggo I hate it","Twitter for iPhone",50,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/youKENneverbeme/status/1236061324024651782","Kenn❣️","myasia❤️","",,FALSE,1876,1088,6,71522,7553,2012-02-02 23:11:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/481581498/1576636170","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1229250670877925378/pvcS4L4o_normal.jpg",39.284713,-76.62048175,"my nose really be giving 8 months preggo I hate it","en","Twitter for iPhone","Kenn❣️","US","Baltimore, MD",,1876,1088,"https://twitter.com/youKENneverbeme/status/1236061324024651782","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:49:19,39.284713,-76.62048175,"baltimore","2020-03-07"
"x6545702","x1236061974003412992",2020-03-06 22:51:54,"celeste_perilla","Let’s start a list of restaurants in Baltimore that are safe to eat because the provide paid sick leave to employees. I’ll start: @charmingtons","Twitter for iPhone",143,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x116025317","charmingtons","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/celeste_perilla/status/1236061974003412992","exasperilla","Baltimore, MD","a lot of brains but no polish. unapologetically Baltimore. @seiu & @mdsocialwork & @baltcityschools alum. I spent all my lunch money on books.","https://t.co/4uAWT5xCvk",FALSE,769,970,27,7099,6530,2007-06-03 17:58:27,FALSE,"https://t.co/4uAWT5xCvk","http://celesteperilla.com",,"https://pbs.twimg.com/profile_banners/6545702/1515811714","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1219969562797641734/KwwFVp5x_normal.jpg",39.284713,-76.62048175,"Let’s start a list of restaurants in Baltimore that are safe to eat because the provide paid sick leave to employees. I’ll start: @charmingtons","en","Twitter for iPhone","exasperilla","US","Baltimore, MD",,769,970,"https://twitter.com/celeste_perilla/status/1236061974003412992","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:51:54,39.284713,-76.62048175,"baltimore","2020-03-07"
"x1175858130271518720","x1236061734135361539",2020-03-06 22:50:56,"ReservoirMH","Don’t ever let a person tell you what you were sent here to be/do That’s between you and GOD - Osei Moreland
.
.
.

#ReservoirMusicHouse  #knowthyself #entrepreneur #business #blackbusiness @ Baltimore, Maryland https://t.co/LfSnb2k9TI","Instagram",235,,,,FALSE,FALSE,0,0,,,"ReservoirMusicHouse knowthyself entrepreneur business blackbusiness",,"instagram.com/p/B9aNqKcFYs4/…","https://t.co/LfSnb2k9TI","https://www.instagram.com/p/B9aNqKcFYs4/?igshid=ajabfa347dxo",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","39.2944 -76.614","-76.614 39.2944","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/ReservoirMH/status/1236061734135361539","Reservoir Music House","Baltimore, MD","Reservoir Music House is an American Record Label created by CEO Osei Moreland  that specializes in Hip Hop Music and culture. Home of @mondalready #MondAlready","https://t.co/ewYusWaBSF",FALSE,772,959,1,417,73,2019-09-22 19:43:39,FALSE,"https://t.co/ewYusWaBSF","https://www.youtube.com/channel/UCuCyw5Bz2pZCzw-JqAN4Bpw",,"https://pbs.twimg.com/profile_banners/1175858130271518720/1582560170",,"http://pbs.twimg.com/profile_images/1232059598556798977/zu2iM9eJ_normal.jpg",39.2944,-76.614,"Don’t ever let a person tell you what you were sent here to be/do That’s between you and GOD - Osei Moreland
.
.
.

#ReservoirMusicHouse  #knowthyself #entrepreneur #business #blackbusiness @ Baltimore, Maryland https://t.co/LfSnb2k9TI","en","Instagram","Reservoir Music House","US","Baltimore, MD","ReservoirMusicHouse knowthyself entrepreneur business blackbusiness",772,959,"https://twitter.com/ReservoirMH/status/1236061734135361539","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:50:56,39.2944,-76.614,"baltimore","2020-03-07"
"x389178869","x1236061673863159809",2020-03-06 22:50:42,"seanp_16","I can’t wait to roll up and listen to Jhené tho 😩","Twitter for iPhone",49,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/seanp_16/status/1236061673863159809","Illusionz","sc:seanp_16","| Baltimore | 22 |",,FALSE,515,441,4,5199,3656,2011-10-12 00:20:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/389178869/1579058297","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1223702951933480960/Nb1lQYhB_normal.jpg",39.284713,-76.62048175,"I can’t wait to roll up and listen to Jhené tho 😩","en","Twitter for iPhone","Illusionz","US","Baltimore, MD",,515,441,"https://twitter.com/seanp_16/status/1236061673863159809","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:50:42,39.284713,-76.62048175,"baltimore","2020-03-07"
"x389178869","x1236061555965530113",2020-03-06 22:50:14,"seanp_16","Meg album bump idc what y’all say 🤷🏽‍♂️","Twitter for iPhone",39,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/seanp_16/status/1236061555965530113","Illusionz","sc:seanp_16","| Baltimore | 22 |",,FALSE,515,441,4,5199,3656,2011-10-12 00:20:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/389178869/1579058297","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1223702951933480960/Nb1lQYhB_normal.jpg",39.284713,-76.62048175,"Meg album bump idc what y’all say 🤷🏽‍♂️","en","Twitter for iPhone","Illusionz","US","Baltimore, MD",,515,441,"https://twitter.com/seanp_16/status/1236061555965530113","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:50:14,39.284713,-76.62048175,"baltimore","2020-03-07"
"x232981915","x1236061667731083266",2020-03-06 22:50:41,"jmudiva","@Doestaxxx 😂😂😂😂😂","Twitter for iPhone",5,"x1235199180769046528","x220450480","Doestaxxx",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x220450480","Doestaxxx","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/jmudiva/status/1236061667731083266","Ash...","DMV","JMU, UofPx & Drexel ALUM. FULL-FIGURED, FEMININE, FABULOUS, FLUFFY, FIERCE ... A Lit Librarian 🤓 taking Baltimore by storm⚡️IG & SC: @jmudiva",,FALSE,490,1199,1,18237,6491,2011-01-01 23:16:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/232981915/1572651279","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1190411859234639874/1_emZLOD_normal.jpg",39.284713,-76.62048175,"@Doestaxxx 😂😂😂😂😂","und","Twitter for iPhone","Ash...","US","Baltimore, MD",,490,1199,"https://twitter.com/jmudiva/status/1236061667731083266","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:50:41,39.284713,-76.62048175,"baltimore","2020-03-07"
"x25668787","x1236061562001121280",2020-03-06 22:50:15,"sneakerboyt","@RealSkipBayless @undisputed Has #LeBron told u this personally @RealSkipBayless u wouldn't have a #Career without talking about @KingJames everyday. #TalkMedia #foxsportradio","Twitter for Android",146,"x1235967577513312257","x43139414","RealSkipBayless",FALSE,FALSE,0,0,,,"LeBron Career TalkMedia foxsportradio",,,,,,,,,,,,,"x43139414 x765905855195803648 x43139414 x23083404","RealSkipBayless undisputed RealSkipBayless KingJames","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3fa6d64dc8570d83.json","Linthicum","Linthicum, MD","city","United States","US","NA NA","NA NA","-76.697002 -76.631536 -76.631536 -76.697002 39.188714 39.188714 39.230326 39.230326","https://twitter.com/sneakerboyt/status/1236061562001121280","Theodore 🤴🏾 Bracey","Cherry Hill, Baltimore","The devil doesn't have enough to purchase my essence",,FALSE,729,388,58,15741,4681,2009-03-21 12:45:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/25668787/1575814170","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1222260064196726792/aRQUgwEL_normal.jpg",39.20952,-76.664269,"@RealSkipBayless @undisputed Has #LeBron told u this personally @RealSkipBayless u wouldn't have a #Career without talking about @KingJames everyday. #TalkMedia #foxsportradio","en","Twitter for Android","Theodore 🤴🏾 Bracey","US","Linthicum, MD","LeBron Career TalkMedia foxsportradio",729,388,"https://twitter.com/sneakerboyt/status/1236061562001121280","https://api.twitter.com/1.1/geo/id/3fa6d64dc8570d83.json",2020-03-06 22:50:15,39.20952,-76.664269,"baltimore","2020-03-07"
"x16732471","x1236061530896166912",2020-03-06 22:50:08,"_karenjgonzalez","@emmykegler Yes! https://t.co/XxxeQa337L","Twitter for iPhone",4,"x1236060476481601536","x17535445","emmykegler",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/tweet_video_thumb/ESdfaETWoAMs478.jpg","https://t.co/XxxeQa337L","https://twitter.com/_karenjgonzalez/status/1236061530896166912/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ESdfaETWoAMs478.jpg","https://t.co/XxxeQa337L","https://twitter.com/_karenjgonzalez/status/1236061530896166912/photo/1",,"x17535445","emmykegler","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/_karenjgonzalez/status/1236061530896166912","Karen González","Baltimore, MD","Christian | Mujerista | Immigrant Guatemalteca | she/her/hers | Author of The God Who Sees @Herald_Press | all views are my own and do not represent my employer","https://t.co/4ZM2alobJG",FALSE,7044,1198,89,17744,62740,2008-10-14 02:52:25,FALSE,"https://t.co/4ZM2alobJG","http://karen-gonzalez.com",,"https://pbs.twimg.com/profile_banners/16732471/1553357678","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1182678042767962112/PKFbZm-F_normal.jpg",39.284713,-76.62048175,"@emmykegler Yes! https://t.co/XxxeQa337L","und","Twitter for iPhone","Karen González","US","Baltimore, MD",,7044,1198,"https://twitter.com/_karenjgonzalez/status/1236061530896166912","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:50:08,39.284713,-76.62048175,"baltimore","2020-03-07"
"x12224342","x1236061483852759040",2020-03-06 22:49:57,"BaltimoreGal","@soledadobrien @ida_skibenes The cruelest irony of them all. 
We’d rather throw away whole people and all their loved ones than worry about a clump of cells","Twitter for iPhone",127,"x1235946804157517824","x26548315","soledadobrien",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x26548315 x801549353227841536","soledadobrien ida_skibenes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/BaltimoreGal/status/1236061483852759040","BaltimoreGal 💙🌊✊🏾🚺♿️🏳️‍🌈🇨🇮♈️🐕","Baltimore, MD","I do what I want. Married @rayners🧔🏻 VOTE 💙🚺♿️🏳️‍🌈✊🏾. Love #pitbulls like my @stellathedog🐾 Living w/ chronic pain & all that jazz.","https://t.co/g4FMiPvI2u",FALSE,4127,3414,313,69213,136342,2008-01-14 17:12:27,FALSE,"https://t.co/g4FMiPvI2u","http://about.me/anncoleman",,"https://pbs.twimg.com/profile_banners/12224342/1398209875","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1115438371717951488/p5DlBNOa_normal.jpg",39.284713,-76.62048175,"@soledadobrien @ida_skibenes The cruelest irony of them all. 
We’d rather throw away whole people and all their loved ones than worry about a clump of cells","en","Twitter for iPhone","BaltimoreGal 💙🌊✊🏾🚺♿️🏳️‍🌈🇨🇮♈️🐕","US","Baltimore, MD",,4127,3414,"https://twitter.com/BaltimoreGal/status/1236061483852759040","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:49:57,39.284713,-76.62048175,"baltimore","2020-03-07"
"x394245779","x1236061451653009409",2020-03-06 22:49:49,"MelvinJadulang","There is so much love in this couple. Glad they’re just getting started. https://t.co/ssl3G5wa0S","Twitter for iPhone",72,,,,TRUE,FALSE,0,0,,,,,"twitter.com/chas10buttigie…","https://t.co/ssl3G5wa0S","https://twitter.com/chas10buttigieg/status/1236000890257096705",,,,,,,,,,,"en","x1236000890257096705","I’m glad you saw all the goodness in this campaign as well, @michelleruiz. It was an honor. https://t.co/HAcJgTCXdd",2020-03-06 18:49:10,"Twitter for iPhone",6289,521,"x3671138595","Chas10Buttigieg","Chasten Buttigieg",423962,1738,4234,"South Bend, IN","Teacher, husband, rescue doggo dad.  Always #TeamPete. (he/him)",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/MelvinJadulang/status/1236061451653009409","Melvin Jadulang","Baltimore, MD","I'm a Community Educator, Small Business Owner, and a Very Open Minded Individual. Left an island in the pacific and became a Baltimore City resident.","https://t.co/ZF7qdZbkad",FALSE,119,302,7,1996,499,2011-10-19 19:55:24,FALSE,"https://t.co/ZF7qdZbkad","http://about.me/MelvinJ",,"https://pbs.twimg.com/profile_banners/394245779/1571580140","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1597248136/ask_kuya_blue_hat_normal.jpg",39.284713,-76.62048175,"There is so much love in this couple. Glad they’re just getting started. https://t.co/ssl3G5wa0S","en","Twitter for iPhone","Melvin Jadulang","US","Baltimore, MD",,119,302,"https://twitter.com/MelvinJadulang/status/1236061451653009409","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:49:49,39.284713,-76.62048175,"baltimore","2020-03-07"
"x238833592","x1236061417809129472",2020-03-06 22:49:41,"tmj_DC_auto","Want to work in #Baltimore, MD? View our latest opening: https://t.co/fAD4nZNAGM #Automotive","CareerArc 2.0",92,,,,FALSE,FALSE,0,0,,,"Baltimore Automotive",,"bit.ly/2TvnK2b","https://t.co/fAD4nZNAGM","http://bit.ly/2TvnK2b",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","39.2903848 -76.6121893","-76.6121893 39.2903848","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/tmj_DC_auto/status/1236061417809129472","DC Automotive","DC Metro","Follow this account for geo-targeted Automotive job tweets in DC Metro. Need help? Tweet us at @CareerArc!","https://t.co/z92GmN6zuB",FALSE,123,52,43,695,0,2011-01-16 04:25:40,FALSE,"https://t.co/z92GmN6zuB","http://bit.ly/2G7ATEs",,"https://pbs.twimg.com/profile_banners/238833592/1458742888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712645434146054145/_yIB2jYn_normal.jpg",39.2903848,-76.6121893,"Want to work in #Baltimore, MD? View our latest opening: https://t.co/fAD4nZNAGM #Automotive","en","CareerArc 2.0","DC Automotive","US","Baltimore, MD","Baltimore Automotive",123,52,"https://twitter.com/tmj_DC_auto/status/1236061417809129472","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:49:41,39.2903848,-76.6121893,"baltimore","2020-03-07"
"x168373132","x1236061273491677185",2020-03-06 22:49:07,"ShawnaKaBonna","❤️❤️❤️ #ReadAcrossAmerica https://t.co/kOuSIrAJbG","Twitter for iPhone",25,"x1235980290780262400","x168373132","ShawnaKaBonna",FALSE,FALSE,0,0,,,"ReadAcrossAmerica",,,,,"http://pbs.twimg.com/media/ESdfLL9X0AIB54J.jpg","https://t.co/kOuSIrAJbG","https://twitter.com/ShawnaKaBonna/status/1236061273491677185/photo/1","photo","http://pbs.twimg.com/media/ESdfLL9X0AIB54J.jpg http://pbs.twimg.com/media/ESdfLMDWsAIG6VA.jpg http://pbs.twimg.com/media/ESdfLL8WsAURKvL.jpg http://pbs.twimg.com/media/ESdfLMAXYAAgxN0.jpg","https://t.co/kOuSIrAJbG https://t.co/kOuSIrAJbG https://t.co/kOuSIrAJbG https://t.co/kOuSIrAJbG","https://twitter.com/ShawnaKaBonna/status/1236061273491677185/photo/1 https://twitter.com/ShawnaKaBonna/status/1236061273491677185/photo/1 https://twitter.com/ShawnaKaBonna/status/1236061273491677185/photo/1 https://twitter.com/ShawnaKaBonna/status/1236061273491677185/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json","Baltimore","Baltimore, MD","city","United States","US","NA NA","NA NA","-76.7115205 -76.529443 -76.529443 -76.7115205 39.197211 39.197211 39.372215 39.372215","https://twitter.com/ShawnaKaBonna/status/1236061273491677185","KD✨","East, Baltimore","i’d rather be here now–",,FALSE,799,564,5,37241,1892,2010-07-19 04:35:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/168373132/1556687662","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1220137614054961152/dBEmWeCh_normal.jpg",39.284713,-76.62048175,"❤️❤️❤️ #ReadAcrossAmerica https://t.co/kOuSIrAJbG","und","Twitter for iPhone","KD✨","US","Baltimore, MD","ReadAcrossAmerica",799,564,"https://twitter.com/ShawnaKaBonna/status/1236061273491677185","https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json",2020-03-06 22:49:07,39.284713,-76.62048175,"baltimore","2020-03-07"
